iter	Logloss
254	0.3399937973
255	0.3398960278
256	0.3398455648
257	0.3397033513
258	0.3396620466
259	0.3395885254
260	0.3395196066
261	0.3393736639
262	0.3393276126
263	0.3392816343
264	0.339178948
265	0.3390905255
266	0.3390041314
267	0.3389525237
268	0.3388688962
269	0.3388058858
270	0.3386883335
271	0.3386230316
272	0.3385759069
273	0.3384540587
274	0.3383892543
275	0.3383430536
276	0.3382955667
277	0.3382392135
278	0.3381905669
279	0.3381446204
280	0.3380847344
281	0.3380138181
282	0.3379794722
283	0.3379465696
284	0.3378582936
285	0.3378014812
286	0.3376500871
287	0.3375704735
288	0.337452748
289	0.3373146893
290	0.3372078634
291	0.3371364884
292	0.3370847068
293	0.337032802
294	0.3370004971
295	0.336958606
296	0.3368593718
297	0.3367478519
298	0.3367173227
299	0.3366819772
300	0.3365749567
301	0.3365352123
302	0.3364712743
303	0.3364291649
304	0.3363872201
305	0.3363553654
306	0.336301815
307	0.3362567358
308	0.3361424955
309	0.3361061597
310	0.3360823712
311	0.3360581862
312	0.3360349875
313	0.3360087485
314	0.3359329875
315	0.3359033084
316	0.3357809304
317	0.3357573202
318	0.3357300061
319	0.3356902783
320	0.3356058749
321	0.3355622191
322	0.3355023542
323	0.3354506732
324	0.3354227687
325	0.335356202
326	0.3353128851
327	0.3352768778
328	0.3352187746
329	0.3351843746
330	0.335127736
331	0.3350377238
332	0.3349578543
333	0.3348638417
334	0.3347719496
335	0.3346708557
336	0.3346490133
337	0.3345527032
338	0.3345304462
339	0.3344826227
340	0.3344128313
341	0.3343827964
342	0.3343513636
343	0.3342782128
344	0.3342429958
345	0.3342027227
346	0.3341596634
347	0.3341346768
348	0.3340845787
349	0.3340253238
350	0.3339960354
351	0.3339677685
352	0.333937545
353	0.3338525203
354	0.3338225721
355	0.3337729367
356	0.3337489769
357	0.3336658749
358	0.3336082469
359	0.3335836662
360	0.3335417396
361	0.3335005452
362	0.3334850665
363	0.333410204
364	0.3333823512
365	0.3333594357
366	0.3332886912
367	0.3332235091
368	0.3331999679
369	0.3331747782
370	0.3331147003
371	0.3330859533
372	0.3330657535
373	0.333037602
374	0.3329542055
375	0.3328952655
376	0.3328480555
377	0.3328198244
378	0.332790788
379	0.3327713852
380	0.3327471879
381	0.3327294285
382	0.3327158201
383	0.3326416879
384	0.3326233793
385	0.3326126286
386	0.3325406801
387	0.3325199449
388	0.3324587063
389	0.3324336805
390	0.3323985732
391	0.3323679346
392	0.3323023776
393	0.3322263488
394	0.3322064263
395	0.3321651985
396	0.3321384718
397	0.3320642942
398	0.3320325893
399	0.3320101309
400	0.3319987662
401	0.3319765105
402	0.3319513601
403	0.3319344967
404	0.3319090277
405	0.3318695318
406	0.3318490529
407	0.3318008091
408	0.3317858343
409	0.3317605452
410	0.3317394069
411	0.3317049957
412	0.3316692625
413	0.3316275865
414	0.3315984184
415	0.3315387993
416	0.3315229423
417	0.3315004387
418	0.3314825587
419	0.3314460495
420	0.3314177136
421	0.3313919471
422	0.3313311112
423	0.3312861529
424	0.3312290868
425	0.3312155815
426	0.3311785314
427	0.3311502474
428	0.3311404898
429	0.3311091441
430	0.3310933795
431	0.3310661716
432	0.3310505477
433	0.3310262751
434	0.3310140412
435	0.3309829524
436	0.3309447855
437	0.3309139879
438	0.3309029144
439	0.3308741817
440	0.3308544232
441	0.3307946555
442	0.3307742243
443	0.33076547
444	0.3307430775
445	0.3307148005
446	0.3306816411
447	0.3306667212
448	0.3306462416
449	0.330620747
450	0.3306056603
451	0.3305873357
452	0.3305671241
453	0.3305436619
454	0.3305331865
455	0.330490352
456	0.3304610018
457	0.330448212
458	0.3304360794
459	0.3304106059
460	0.3303618866
461	0.3303444407
462	0.3303406266
463	0.3303121731
464	0.3302789332
465	0.330259825
466	0.330248298
467	0.3302370535
468	0.330222334
469	0.3302093336
470	0.3301993318
471	0.3301653447
472	0.3301132772
473	0.3301054601
474	0.330097535
475	0.3300836664
476	0.3300673053
477	0.3300364889
478	0.3299904376
479	0.3299781424
480	0.3299604117
481	0.3299330063
482	0.3299050729
483	0.3298903821
484	0.3298629592
485	0.3298409841
486	0.3298245288
487	0.3298198623
488	0.3297982834
489	0.3297909101
490	0.3297732012
491	0.3297601816
492	0.3297385159
493	0.3296783769
494	0.3296300835
495	0.3296090517
496	0.3295929437
497	0.3295747436
498	0.3295158996
499	0.3295013444
500	0.3294889292
501	0.3294486479
502	0.3294042162
503	0.3293949136
504	0.3293840646
505	0.3293202767
506	0.3293057231
507	0.3292865422
508	0.329266422
509	0.3292489422
510	0.3292372568
511	0.3292044718
512	0.3291571628
513	0.3291470806
514	0.3290923805
515	0.3290531679
516	0.3290468592
517	0.3290241325
518	0.3289906347
519	0.3289642152
520	0.3289086732
521	0.3288864196
522	0.3288769416
523	0.3288584253
524	0.3288153214
525	0.3288021052
526	0.3287760705
527	0.3287370548
528	0.3286997495
529	0.3286753611
530	0.3286489177
531	0.3286358536
532	0.3286217691
533	0.3285956692
534	0.328549824
535	0.3285060033
536	0.3284834477
537	0.328465821
538	0.3284043087
539	0.328381177
540	0.3283710531
541	0.3283483258
542	0.3283287193
543	0.3283143984
544	0.3283030145
545	0.3282719169
546	0.3282258587
547	0.3282014598
548	0.3281894583
549	0.3281628444
550	0.3281480791
551	0.3281092998
552	0.3281006047
553	0.3280924053
554	0.328079038
555	0.3280588309
556	0.3280534833
557	0.3280059824
558	0.3279806051
559	0.3279328236
560	0.3279089747
561	0.3278966754
562	0.327876279
563	0.3278657025
564	0.327851775
565	0.3278349094
566	0.3278196612
567	0.3278102955
568	0.327787605
569	0.3277551859
570	0.3277518042
571	0.3277359309
572	0.3277044409
573	0.3276952191
574	0.3276704505
575	0.3276229509
576	0.3276045492
577	0.3275960058
578	0.327566086
579	0.3275224803
580	0.3274969494
581	0.3274736258
582	0.3274591936
583	0.3274491516
584	0.327435606
585	0.3274201937
586	0.3273825682
587	0.3273706243
588	0.3273456502
589	0.3273403147
590	0.3273323389
591	0.3272801872
592	0.3272603449
593	0.3272575168
594	0.3272162181
595	0.3271818379
596	0.3271611497
597	0.3271230562
598	0.3271156113
599	0.3271084099
600	0.3270908744
601	0.3270617429
602	0.327048401
603	0.3270226864
604	0.3270070804
605	0.3270036083
606	0.3269620389
607	0.3269530009
608	0.3269482178
609	0.3269121986
610	0.3269041448
611	0.3268623732
612	0.3268260514
613	0.326790731
614	0.3267665904
615	0.3267107815
616	0.3267024806
617	0.3266976965
618	0.3266897038
619	0.3266688299
620	0.3266555657
621	0.3266539694
622	0.3266071454
623	0.3265914791
624	0.326557241
625	0.3265393257
626	0.3265291527
627	0.3265125523
628	0.3264917726
629	0.3264882959
630	0.3264785086
631	0.3264657524
632	0.3264581929
633	0.3264269729
634	0.3263896516
635	0.3263806841
636	0.3263610885
637	0.3263442362
638	0.3263327109
639	0.3263084724
640	0.3262806082
641	0.326264666
642	0.3262388455
643	0.3262007419
644	0.3261784644
645	0.3261550434
646	0.3261484947
647	0.3261070579
648	0.3260868759
649	0.3260804932
650	0.3260752869
651	0.3260714413
652	0.326063432
653	0.3260242139
654	0.3259942227
655	0.3259707406
656	0.3259544152
657	0.3259336135
658	0.3259287654
659	0.32592241
660	0.3259129749
661	0.3258734322
662	0.325869716
663	0.3258560691
664	0.3258476923
665	0.3258226899
666	0.3257926439
667	0.3257797051
668	0.3257605685
669	0.3257320253
670	0.3257220641
671	0.3257086812
672	0.3256928154
673	0.3256602386
674	0.3256155314
675	0.3255940449
676	0.3255864106
677	0.3255835862
678	0.3255611438
679	0.3255475433
680	0.3255374632
681	0.3255305792
682	0.3255001251
683	0.3254822192
684	0.3254745407
685	0.3254619563
686	0.3254335443
687	0.3254299211
688	0.3254228368
689	0.3254037236
690	0.3254012662
691	0.3253713207
692	0.325359025
693	0.3253399992
694	0.3253314925
695	0.3253114102
696	0.3253069378
697	0.3252826153
698	0.3252642793
699	0.3252578614
700	0.3252429
701	0.3252289881
702	0.3252227964
703	0.3252012639
704	0.3251773638
705	0.3251693878
706	0.3251667724
707	0.3251649584
708	0.3251558086
709	0.3251477222
710	0.3251287832
711	0.3251037679
712	0.3250808775
713	0.325042167
714	0.3250209078
715	0.3250062876
716	0.3249783085
717	0.3249300589
718	0.3248883538
719	0.3248704958
720	0.3248551899
721	0.3248437552
722	0.324809989
723	0.3247985909
724	0.3247928201
725	0.324778189
726	0.3247757945
727	0.324762923
728	0.3247519406
729	0.324738637
730	0.3247039228
731	0.3246782294
732	0.3246571247
733	0.3246437524
734	0.3246363479
735	0.3246252327
736	0.3246171513
737	0.3245874197
738	0.3245722587
739	0.324541592
740	0.3245064494
741	0.3245007032
742	0.3244748969
743	0.3244489932
744	0.3244344684
745	0.3244105635
746	0.3243898538
747	0.3243799342
748	0.3243604894
749	0.3243396659
750	0.3243207741
751	0.3243159182
752	0.3242875133
753	0.3242724777
754	0.3242391149
755	0.3242351158
756	0.3242116053
757	0.3241852498
758	0.3241661176
759	0.3241432348
760	0.3241296213
761	0.3241002332
762	0.3240708382
763	0.3240662885
764	0.3240429344
765	0.3240132574
766	0.3240006946
767	0.323993352
768	0.3239902893
769	0.3239473233
770	0.3239314056
771	0.3239153986
772	0.3238885422
773	0.3238749761
774	0.3238387918
775	0.3238055537
776	0.3237774017
777	0.3237483965
778	0.3237139494
779	0.3237117091
780	0.3236845989
781	0.3236475607
782	0.3236240771
783	0.3236028704
784	0.3235615147
785	0.323538099
786	0.3235137869
787	0.3234983265
788	0.323473152
789	0.3234368102
790	0.3234173812
791	0.3233923163
792	0.3233707887
793	0.3233445888
794	0.3233346317
795	0.3233215986
796	0.3233087522
797	0.3232858246
798	0.3232665113
799	0.3232328087
800	0.3232300711
801	0.3231982986
802	0.3231859186
803	0.3231733462
804	0.3231556717
805	0.3231328673
806	0.3231264651
807	0.3231140526
808	0.3230872436
809	0.323056302
810	0.3230243147
811	0.3229965318
812	0.322974364
813	0.3229619711
814	0.3229462502
815	0.3229138714
816	0.3229009132
817	0.3228892358
818	0.322859614
819	0.3228364129
820	0.3228215721
821	0.3228115176
822	0.3227898305
823	0.322749887
824	0.3227315684
825	0.3227001967
826	0.3226862485
827	0.32267064
828	0.3226556584
829	0.3226324118
830	0.3226168372
831	0.322604424
832	0.3225781262
833	0.3225689744
834	0.3225385664
835	0.3225022732
836	0.322494453
837	0.3224810959
838	0.322467639
839	0.3224333297
840	0.322413675
841	0.3223810205
842	0.3223445984
843	0.3223356647
844	0.3223124664
845	0.3223030709
846	0.3222799028
847	0.3222662755
848	0.3222570894
849	0.3222514999
850	0.3222418992
851	0.3222172424
852	0.3221930918
853	0.3221858698
854	0.3221612318
855	0.322148709
856	0.322139857
857	0.3221116617
858	0.3221037348
859	0.3220981879
860	0.3220902905
861	0.3220824214
862	0.3220556294
863	0.3220415315
864	0.3220372882
865	0.3220013575
866	0.3219887813
867	0.3219861191
868	0.3219574168
869	0.3219223874
870	0.3219148272
871	0.3219131724
872	0.3218989809
873	0.3218744681
874	0.3218419943
875	0.3218152036
876	0.3217859966
877	0.3217769576
878	0.3217509178
879	0.3217325557
880	0.3217215546
881	0.3216987921
882	0.3216810081
883	0.3216464222
884	0.321604169
885	0.3215732435
886	0.3215592948
887	0.3215391053
888	0.3215234888
889	0.3214961708
890	0.3214853834
891	0.3214680059
892	0.3214423883
893	0.3214374561
894	0.3214045578
895	0.3213927032
896	0.3213704801
897	0.321359746
898	0.3213552309
899	0.3213417783
900	0.3213021446
901	0.3212808676
902	0.3212557398
903	0.3212527978
904	0.321225587
905	0.3211877049
906	0.3211780477
907	0.3211764812
908	0.3211568476
909	0.3211464921
910	0.3211390267
911	0.3211259843
912	0.3211061
913	0.3210619438
914	0.3210547288
915	0.3210431111
916	0.3210304859
917	0.3210225
918	0.3210124811
919	0.3209983521
920	0.320967702
921	0.3209402316
922	0.3209218817
923	0.3209208713
924	0.3209116222
925	0.3208783453
926	0.3208556871
927	0.3208086708
928	0.3207874932
929	0.3207714615
930	0.3207405135
931	0.3207337835
932	0.320725895
933	0.3206988332
934	0.320683661
935	0.3206565956
936	0.320642288
937	0.3206348848
938	0.3206131986
939	0.3205812601
940	0.3205724102
941	0.3205667589
942	0.3205556003
943	0.3205374427
944	0.3205100962
945	0.320474541
946	0.3204733435
947	0.3204598856
948	0.3204440453
949	0.3204312001
950	0.3204222888
951	0.3203832161
952	0.3203728786
953	0.3203317941
954	0.320300739
955	0.3202697188
956	0.3202616046
957	0.3202187684
958	0.3202125376
959	0.3201915256
960	0.3201649665
961	0.3201229261
962	0.3201129265
963	0.3200957462
964	0.3200614751
965	0.3200450657
966	0.320040429
967	0.3200188574
968	0.320008706
969	0.3199942438
970	0.3199567852
971	0.3199251413
972	0.3198961347
973	0.3198711723
974	0.3198453626
975	0.3198178932
976	0.3198062731
977	0.3197923255
978	0.3197519463
979	0.3197154081
980	0.3196875406
981	0.3196506677
982	0.3196285785
983	0.3196087297
984	0.3196012569
985	0.3195915774
986	0.3195670366
987	0.3195415899
988	0.319517794
989	0.319512407
990	0.3194811553
991	0.319471819
992	0.3194411498
993	0.3194041435
994	0.3193849141
995	0.31936456
996	0.3193445407
997	0.3193346747
998	0.3193199698
999	0.3193083629
1000	0.3192837971
1001	0.3192601919
1002	0.3192518318
1003	0.3192359122
1004	0.3192082075
1005	0.3191853959
1006	0.3191770014
1007	0.3191610598
1008	0.3191488698
1009	0.31911043
1010	0.3190879529
1011	0.3190867889
1012	0.3190503474
1013	0.319030188
1014	0.3189963586
1015	0.3189821369
1016	0.3189517847
1017	0.3189213798
1018	0.318907344
1019	0.3188822102
1020	0.3188528408
1021	0.3188392737
1022	0.3188119625
1023	0.3187769496
1024	0.3187551941
1025	0.3187520301
1026	0.318725447
1027	0.3187086952
1028	0.318702476
1029	0.3186768816
1030	0.3186492959
1031	0.3186154715
1032	0.3186079739
1033	0.318578078
1034	0.3185440997
1035	0.3185198877
1036	0.3185040499
1037	0.318473199
1038	0.3184582045
1039	0.3184234385
1040	0.3184016823
1041	0.3183879186
1042	0.3183504308
1043	0.3183423216
1044	0.3183215399
1045	0.318293041
1046	0.3182753207
1047	0.318239919
1048	0.3182030485
1049	0.3181736617
1050	0.3181616374
1051	0.3181333067
1052	0.3181245295
1053	0.318096171
1054	0.3180898003
1055	0.3180768646
1056	0.3180542295
1057	0.3180252865
1058	0.3179954708
1059	0.3179751587
1060	0.3179527651
1061	0.3179307043
1062	0.3178941383
1063	0.3178930344
1064	0.3178791374
1065	0.3178439926
1066	0.3178282057
1067	0.3178204621
1068	0.3177985233
1069	0.317765415
1070	0.3177467602
1071	0.3177241149
1072	0.3176956636
1073	0.3176781514
1074	0.3176429029
1075	0.3176147587
1076	0.3176044099
1077	0.3175773724
1078	0.3175546027
1079	0.3175353681
1080	0.3175155031
1081	0.3174939635
1082	0.3174795989
1083	0.3174570807
1084	0.3174328699
1085	0.3174213846
1086	0.3173981905
1087	0.3173688494
1088	0.3173358047
1089	0.3173017403
1090	0.3172892695
1091	0.3172784162
1092	0.3172726762
1093	0.3172432663
1094	0.3172270832
1095	0.3172081226
1096	0.3172046506
1097	0.3171939229
1098	0.3171595995
1099	0.3171453081
1100	0.3171175162
1101	0.3171035919
1102	0.3170963432
1103	0.3170744407
1104	0.3170429468
1105	0.3170130185
1106	0.3169819883
1107	0.3169553944
1108	0.3169442455
1109	0.316932041
1110	0.3169130714
1111	0.3168991482
1112	0.3168627421
1113	0.316829184
1114	0.3168089686
1115	0.3167838971
1116	0.3167642627
1117	0.3167384252
1118	0.3167312299
1119	0.3167082494
1120	0.3166891736
1121	0.3166645905
1122	0.316643313
1123	0.3166118194
1124	0.3165999987
1125	0.3165678583
1126	0.316542388
1127	0.3165242773
1128	0.3164904051
1129	0.3164652741
1130	0.3164330368
1131	0.3164127941
1132	0.3163839054
1133	0.3163661135
1134	0.3163528669
1135	0.3163351574
