iter	Logloss
283	0.3381932281
284	0.3381426179
285	0.3380973224
286	0.3380633049
287	0.3379768112
288	0.3379166255
289	0.3377872663
290	0.337718257
291	0.3376445061
292	0.3375930469
293	0.3375005862
294	0.3374503113
295	0.3373961619
296	0.3373326619
297	0.3372787867
298	0.3371979174
299	0.337129692
300	0.3370514439
301	0.3369470293
302	0.3368137433
303	0.3367741402
304	0.3366938743
305	0.3365978032
306	0.3365569891
307	0.3364921306
308	0.3364467004
309	0.3363969473
310	0.3363523076
311	0.336288642
312	0.336197352
313	0.336147597
314	0.3360263669
315	0.3358967551
316	0.3358581372
317	0.3357503007
318	0.335645312
319	0.3355955508
320	0.3355485237
321	0.3354557965
322	0.3353618582
323	0.3353289087
324	0.3352300951
325	0.3351927601
326	0.33513823
327	0.3350424475
328	0.3349480381
329	0.3349005013
330	0.3348526477
331	0.3347875485
332	0.3347092142
333	0.3346799776
334	0.3346353397
335	0.3345304269
336	0.3344501312
337	0.3343853675
338	0.3343455504
339	0.3343012729
340	0.3342690405
341	0.3342342271
342	0.3342050943
343	0.3341024932
344	0.3340529366
345	0.3340120204
346	0.3339651831
347	0.3339276918
348	0.3338820305
349	0.3338580781
350	0.3337673064
351	0.3337362314
352	0.3336448998
353	0.3335987747
354	0.3335382244
355	0.3334775931
356	0.3334339388
357	0.3333730977
358	0.3333282527
359	0.3332968187
360	0.3332542876
361	0.3331557232
362	0.333068311
363	0.3330351083
364	0.3329871858
365	0.3329205285
366	0.3328547354
367	0.3328031386
368	0.3326937197
369	0.3326374807
370	0.3325961056
371	0.3325667889
372	0.3325441503
373	0.3324976517
374	0.3324534062
375	0.3323520561
376	0.3323185974
377	0.3322826634
378	0.3322502864
379	0.3322261954
380	0.3321650103
381	0.3321226611
382	0.3320811719
383	0.3320068751
384	0.3319762599
385	0.3318721721
386	0.3318050189
387	0.3317591574
388	0.3317412195
389	0.3316767485
390	0.3316227181
391	0.3315407178
392	0.3314788295
393	0.3314285169
394	0.3313970346
395	0.3313641566
396	0.3313487161
397	0.3313212592
398	0.3312883015
399	0.3312602226
400	0.3312063856
401	0.331168832
402	0.3311151852
403	0.3310567556
404	0.331047632
405	0.3310092601
406	0.3309751348
407	0.3309561633
408	0.3309107044
409	0.3308251821
410	0.3307925068
411	0.3306967738
412	0.3306733408
413	0.3306606582
414	0.3305931181
415	0.3305587557
416	0.3305184304
417	0.3304902003
418	0.3304213166
419	0.3303551607
420	0.330277274
421	0.3302415484
422	0.330211207
423	0.3301886707
424	0.3301269899
425	0.3300876841
426	0.329992665
427	0.3299399366
428	0.3299249569
429	0.329890702
430	0.3298400679
431	0.3298166203
432	0.3297882342
433	0.3297747764
434	0.3297330114
435	0.3296852619
436	0.3296678569
437	0.329646954
438	0.3296077939
439	0.3295842115
440	0.3295317999
441	0.3294946243
442	0.3294546797
443	0.3293883249
444	0.3293675136
445	0.329345873
446	0.3292810037
447	0.3292004564
448	0.32916567
449	0.3291410237
450	0.3290926783
451	0.3290435859
452	0.3290017355
453	0.3289521316
454	0.3288907395
455	0.3288347637
456	0.3287999475
457	0.3287716559
458	0.3287463077
459	0.3287112155
460	0.3286897459
461	0.3286716249
462	0.3286460451
463	0.3286216061
464	0.3285979093
465	0.3285827795
466	0.3285286736
467	0.3284817429
468	0.3284398233
469	0.3284028185
470	0.3283658755
471	0.328334154
472	0.3282909857
473	0.3282651117
474	0.3282392677
475	0.3281851524
476	0.3281683016
477	0.3281056736
478	0.3280889955
479	0.3280365234
480	0.3279880315
481	0.3279788872
482	0.3279221665
483	0.3278753893
484	0.3278117602
485	0.3277825472
486	0.3277298598
487	0.3276786759
488	0.3276124352
489	0.3275739508
490	0.3275499602
491	0.3275349717
492	0.3275002639
493	0.3274892495
494	0.3274574378
495	0.3274529397
496	0.3274437774
497	0.3273742029
498	0.3273660056
499	0.3273291777
500	0.3272972189
501	0.3272772498
502	0.3272385357
503	0.3272030865
504	0.3271830891
505	0.3271614639
506	0.3271211828
507	0.3270681068
508	0.3270237273
509	0.3269865842
510	0.326974326
511	0.3269594393
512	0.3268856116
513	0.3268132059
514	0.3267642129
515	0.3267226129
516	0.3266599382
517	0.326612408
518	0.3265085314
519	0.3264780771
520	0.3264605855
521	0.3264156982
522	0.3263883313
523	0.3263713969
524	0.3263311158
525	0.3262971155
526	0.3262618992
527	0.3262232048
528	0.3261767752
529	0.3261198079
530	0.3261147426
531	0.3260953159
532	0.3260718085
533	0.3260409841
534	0.3260238897
535	0.3259763427
536	0.3259336291
537	0.3259242562
538	0.3259068406
539	0.3258829423
540	0.3258330272
541	0.3257982464
542	0.3257918279
543	0.3257538491
544	0.3257282316
545	0.3257058346
546	0.3256850334
547	0.3256679449
548	0.3256272747
549	0.325590085
550	0.325568402
551	0.3255634898
552	0.3255201544
553	0.3255079642
554	0.3254672694
555	0.325453812
556	0.3254341655
557	0.3253884629
558	0.3253522703
559	0.3253171716
560	0.3252958338
561	0.3252518885
562	0.3252280243
563	0.3251339773
564	0.325066521
565	0.3250116383
566	0.3249890213
567	0.3249619361
568	0.3249110973
569	0.324872663
570	0.3248387118
571	0.3247977944
572	0.3247768528
573	0.3247609316
574	0.3247381703
575	0.3246761483
576	0.3246721847
577	0.3246371118
578	0.3246205405
579	0.324596414
580	0.3245354297
581	0.3244747921
582	0.3244386566
583	0.3243940327
584	0.3243250406
585	0.3243129752
586	0.324309514
587	0.3242981391
588	0.3242620056
589	0.3242078778
590	0.3241262873
591	0.3240794462
592	0.3240346499
593	0.324021617
594	0.3239786592
595	0.3239322344
596	0.3238900023
597	0.3238661857
598	0.3238488653
599	0.3238143561
600	0.3237706759
601	0.3237572373
602	0.3237244551
603	0.3236977696
604	0.3236576267
605	0.3236131788
606	0.3235222499
607	0.3234806574
608	0.3234535473
609	0.323427311
610	0.3233786141
611	0.3233422475
612	0.3232944106
613	0.3232627618
614	0.3232037118
615	0.3231773701
616	0.3231442182
617	0.3231309995
618	0.3230992298
619	0.3230896252
620	0.3230765023
621	0.3230477762
622	0.3230256935
623	0.3229784203
624	0.3229554645
625	0.3229347497
626	0.3228938372
627	0.3228544703
628	0.3227987734
629	0.32278446
630	0.3227586263
631	0.3227346749
632	0.3227151437
633	0.3226709927
634	0.3226677617
635	0.3226406654
636	0.3226252936
637	0.3225692796
638	0.3225223319
639	0.322446727
640	0.3224176904
641	0.3223733984
642	0.3223300005
643	0.32230188
644	0.3222815185
645	0.3222343273
646	0.3222042764
647	0.3221705176
648	0.3221654279
649	0.322139964
650	0.3221200278
651	0.3220807224
652	0.3220626075
653	0.3220023144
654	0.321966823
655	0.3219334902
656	0.3219010249
657	0.3218799748
658	0.321843947
659	0.321804736
660	0.321761578
661	0.3217117558
662	0.3216826777
663	0.3216694912
664	0.3216079571
665	0.3215779644
666	0.3215496785
667	0.3214952483
668	0.3214694159
669	0.3214540493
670	0.321402127
671	0.3213550735
672	0.3213114921
673	0.3212855585
674	0.3212693846
675	0.3212401493
676	0.3212074749
677	0.3211644778
678	0.3211245697
679	0.3210744223
680	0.3210531318
681	0.3209988231
682	0.3209871944
683	0.3209722967
684	0.3209285827
685	0.320900867
686	0.3208619212
687	0.3208158549
688	0.320794251
689	0.3207733387
690	0.3207520173
691	0.3207231945
692	0.3206931741
693	0.3206654864
694	0.3206403398
695	0.3205973809
696	0.3205807433
697	0.3205555375
698	0.3205193155
699	0.3204594541
700	0.3204420534
701	0.3203799141
702	0.3203384202
703	0.3203011805
704	0.320266525
705	0.3202346239
706	0.3202066897
707	0.3201735384
708	0.3201540525
709	0.3201313888
710	0.3201224819
711	0.3200907768
712	0.3200547361
713	0.3200322966
714	0.3200160329
715	0.3199990109
716	0.3199705377
717	0.3199514426
718	0.319877454
719	0.3198303123
720	0.3197826301
721	0.3197219404
722	0.3196861683
723	0.3196613798
724	0.319602352
725	0.3195708563
726	0.3195463641
727	0.3195051882
728	0.3194816839
729	0.319478385
730	0.3194687259
731	0.3194382182
732	0.3194056845
733	0.3193716275
734	0.3193269495
735	0.3192537842
736	0.3192030153
737	0.3191624794
738	0.3191456036
739	0.3190869946
740	0.3190525081
741	0.3189979191
742	0.3189922853
743	0.3189724609
744	0.3189555915
745	0.3189153127
746	0.3189071531
747	0.3188795693
748	0.3188509244
749	0.3188299067
750	0.3187841865
751	0.3187496047
752	0.3186993519
753	0.3186890563
754	0.3186449071
755	0.318597959
756	0.3185799637
757	0.3185223914
758	0.318487486
759	0.3184437349
760	0.3183900552
761	0.3183495981
762	0.3183321817
763	0.3182979018
764	0.3182328986
765	0.3181903504
766	0.3181834156
767	0.3181546288
768	0.3181167245
769	0.3180740357
770	0.3180422984
771	0.3180129284
772	0.3179554353
773	0.3179293059
774	0.3178918465
775	0.3178435871
776	0.3177906509
777	0.317747897
778	0.3176978593
779	0.3176711337
780	0.3175771974
781	0.3175214554
782	0.317475707
783	0.3174359101
784	0.3174148871
785	0.3173498331
786	0.3173113074
787	0.3172596769
788	0.3172002507
789	0.3171597212
790	0.3171537872
791	0.3171198118
792	0.3170627532
793	0.3170336717
794	0.3170158804
795	0.3169769807
796	0.3169024562
797	0.3168576115
798	0.3167820856
799	0.3167673733
800	0.3167639664
801	0.3167489759
802	0.3166730087
803	0.3166308145
804	0.3165574401
805	0.3165320491
806	0.3165038226
807	0.3164750272
808	0.3164415678
809	0.3164285465
810	0.3163788793
811	0.3163637793
812	0.3163058331
813	0.3162671967
814	0.3162474594
815	0.3162202328
816	0.3161909591
817	0.3161544995
818	0.3161023559
819	0.3160706481
820	0.3160362435
821	0.316015483
822	0.3159759094
823	0.3159442668
824	0.3159286096
825	0.3158813626
826	0.3158610726
827	0.3158409492
828	0.3157563922
829	0.3157306651
830	0.3156860247
831	0.3156377138
832	0.3155967899
833	0.3155643268
834	0.3155397054
835	0.3154889263
836	0.3154543043
837	0.31542606
838	0.3154152555
839	0.3153966279
840	0.3153749262
841	0.3153555544
842	0.315311004
843	0.3152809936
844	0.3152234657
845	0.3151958881
846	0.3151563158
847	0.3151477886
848	0.3151285659
849	0.3150777138
850	0.3150417393
851	0.3150228094
852	0.3149941465
853	0.3149722691
854	0.3149148339
855	0.3148982472
856	0.3148480773
857	0.3148331302
858	0.3147922061
859	0.3147556237
860	0.3146984155
861	0.3146808194
862	0.314637262
863	0.3145927376
864	0.3145706702
865	0.3145216035
866	0.3145090568
867	0.3144793297
868	0.314415695
869	0.3143785356
870	0.3143464965
871	0.3143290307
872	0.3142921626
873	0.3142457058
874	0.3142166983
875	0.3141792615
876	0.3141209141
877	0.3140894888
878	0.3140784433
879	0.3140643877
880	0.3140621037
881	0.3140303401
882	0.3140105879
883	0.3139801848
884	0.3139238521
885	0.3138790352
886	0.3138480433
887	0.3138231412
888	0.3138005238
889	0.3137742682
890	0.3137452761
891	0.313721138
892	0.3136629112
893	0.3136199919
894	0.3135937876
895	0.3135374784
896	0.3135135892
897	0.313455778
898	0.3134387399
899	0.3134036674
900	0.3133568101
901	0.3133119361
902	0.3132971395
903	0.3132702332
904	0.3132217731
905	0.3132110145
906	0.3131743831
907	0.3130945851
908	0.313057179
909	0.3130108279
910	0.3130048981
911	0.3129722535
912	0.3129507399
913	0.312930046
914	0.3129150615
915	0.3128896747
916	0.3128147412
917	0.3127977663
918	0.3127785685
919	0.3127190552
920	0.3127088951
921	0.3126844304
922	0.3126516364
923	0.3126276426
924	0.3126009508
925	0.3125628112
926	0.3125168549
927	0.3124879559
928	0.312438979
929	0.3123796327
930	0.3123524084
931	0.3123341285
932	0.3123022573
933	0.3122577552
934	0.3122373269
935	0.3121945886
936	0.3121879043
937	0.3121680882
938	0.3121259819
939	0.3121137481
940	0.3120800689
941	0.3120270402
942	0.312005646
943	0.3119447786
944	0.3119341768
945	0.3118840297
946	0.3118782103
947	0.3118728333
948	0.3118507444
949	0.311826414
950	0.3117934013
951	0.3117573809
952	0.3117070792
953	0.3116692047
954	0.3116344198
955	0.3115615033
956	0.3115356253
957	0.3115262126
958	0.3115019014
959	0.3114629929
960	0.3114362029
961	0.3114245816
962	0.3114030683
963	0.3113755105
964	0.3113402532
965	0.3113067607
966	0.3112589929
967	0.3112236245
968	0.3112021198
969	0.3111801466
970	0.3111486344
971	0.3111026907
972	0.3110474101
973	0.3110173954
974	0.3110028891
975	0.3109455456
976	0.3109249161
977	0.3108643069
978	0.3108543925
979	0.3108101302
980	0.310755314
981	0.3107082762
982	0.3106979271
983	0.3106435293
984	0.3106179938
985	0.3105917225
986	0.310573193
987	0.3105348911
988	0.3105334355
989	0.3104873585
990	0.3104535886
991	0.3104092834
992	0.3103689013
993	0.3103221561
994	0.3102798417
995	0.3102342812
996	0.310164054
997	0.3101388266
998	0.3101219956
999	0.3100678762
1000	0.3100220278
1001	0.3099761074
1002	0.3099287695
1003	0.3098933487
1004	0.3098617895
1005	0.3098408191
1006	0.309836972
1007	0.3097932538
1008	0.3097800695
1009	0.3097437573
1010	0.3097021629
1011	0.3096543596
1012	0.3096075146
1013	0.3095572314
1014	0.309514108
1015	0.3094775172
1016	0.3094252133
1017	0.3093694657
1018	0.3093360077
1019	0.3092860312
1020	0.3092744005
1021	0.3092575308
1022	0.3092151134
1023	0.3091777186
1024	0.3091411054
1025	0.3090763667
1026	0.3090106592
1027	0.3089941569
1028	0.3089708196
1029	0.3089598708
1030	0.3089027055
1031	0.3088492004
1032	0.3087964099
1033	0.308749168
1034	0.308695633
1035	0.3086919477
1036	0.3086740108
1037	0.3086617461
1038	0.3086455875
1039	0.3085937321
1040	0.308551366
1041	0.3085057868
1042	0.3084944855
1043	0.3084406903
1044	0.3083987585
1045	0.3083952114
1046	0.3083761578
1047	0.3083352008
1048	0.3083202713
1049	0.3082724746
1050	0.3082047266
1051	0.308147687
1052	0.3081184068
1053	0.3080902301
1054	0.3080472068
1055	0.3080285425
1056	0.3080222403
1057	0.3079663573
1058	0.307922606
1059	0.307904172
1060	0.3078539153
1061	0.3078406582
1062	0.307821173
1063	0.3077692986
1064	0.3077247787
1065	0.3076997065
1066	0.307690427
1067	0.3076406237
1068	0.3075769604
1069	0.3075239859
1070	0.3074741357
1071	0.3074465744
1072	0.3074312755
1073	0.3074251693
1074	0.3073968673
1075	0.3073870038
1076	0.3073782245
1077	0.307312282
1078	0.3072556455
1079	0.3072272491
1080	0.307175943
1081	0.3071243706
1082	0.307060849
1083	0.3070501686
1084	0.3070060302
1085	0.3069973867
1086	0.3069805168
1087	0.3069479887
1088	0.3068851395
1089	0.3068458591
1090	0.3067967488
1091	0.3067373267
1092	0.3067180259
1093	0.3066676877
1094	0.3066427211
1095	0.3066035312
1096	0.30658585
1097	0.3065429019
1098	0.3065137216
1099	0.3064697063
1100	0.3064081155
1101	0.3063654142
1102	0.3063271849
1103	0.3062806386
1104	0.3062475623
1105	0.306242952
1106	0.3061956055
1107	0.3061683943
1108	0.306164825
1109	0.3061472361
1110	0.3061093863
1111	0.3060581564
1112	0.3060026116
1113	0.305944581
1114	0.3058946377
1115	0.3058776689
1116	0.3058375086
1117	0.3058034062
1118	0.3057777025
1119	0.305761608
1120	0.305712684
1121	0.3056860161
1122	0.3056341932
1123	0.3055941827
1124	0.3055793499
1125	0.3055423308
1126	0.3055009993
1127	0.3054691659
1128	0.3054519341
1129	0.305399721
1130	0.3053491858
1131	0.3053052851
1132	0.3052458159
1133	0.3052206116
1134	0.3051928922
1135	0.305136814
1136	0.3050716911
1137	0.3050322873
1138	0.3050060375
1139	0.3049713533
1140	0.3049225624
1141	0.3048800278
1142	0.3048690293
1143	0.304842343
1144	0.3047879938
1145	0.3047579233
1146	0.3047031689
1147	0.304660132
1148	0.3046265715
1149	0.304617405
1150	0.3045708173
1151	0.3045453121
1152	0.3044983932
1153	0.3044544874
1154	0.304438376
1155	0.3044068703
1156	0.3043624877
1157	0.3043106527
1158	0.304280413
1159	0.3042529263
1160	0.3041991707
1161	0.3041446359
1162	0.3041043261
1163	0.3040419477
1164	0.3040009346
1165	0.3039704106
1166	0.3039127855
1167	0.3038747656
1168	0.3038553889
1169	0.303833561
1170	0.3037966343
1171	0.3037704513
1172	0.3037505575
1173	0.3037100729
1174	0.3036656154
1175	0.3036101227
1176	0.3035937142
1177	0.3035662299
1178	0.3035263988
1179	0.3034884644
1180	0.3034681478
1181	0.3034320114
1182	0.3033947837
1183	0.3033490236
1184	0.303341129
1185	0.3032887691
1186	0.303261364
1187	0.3032194402
1188	0.3031868875
1189	0.303145847
1190	0.3031217695
1191	0.3030511197
1192	0.3030049673
1193	0.3029893324
1194	0.3029616443
1195	0.3029543882
1196	0.3028979725
1197	0.302859986
1198	0.302815553
1199	0.3027884164
1200	0.3027609593
1201	0.3027271292
1202	0.302715047
1203	0.3026625237
1204	0.3026277503
1205	0.3025889373
1206	0.3025333912
1207	0.3025081438
1208	0.3024673667
1209	0.3024579361
1210	0.3024034022
1211	0.3023771488
1212	0.3023620708
1213	0.3023084291
1214	0.3023039133
1215	0.3022491399
1216	0.3022344857
1217	0.3021864496
1218	0.3021585267
1219	0.3021040129
1220	0.3020535729
1221	0.3020076786
1222	0.3019642129
1223	0.3019213872
1224	0.3018689112
1225	0.3018226124
1226	0.3017834161
1227	0.3017694255
1228	0.3017183725
1229	0.3016922054
1230	0.3016741874
1231	0.3016300302
1232	0.3015868413
1233	0.3015666861
1234	0.3015141892
1235	0.3014830278
1236	0.301444114
1237	0.3014038988
1238	0.3013849076
1239	0.3013350847
1240	0.3012856005
1241	0.3012605953
1242	0.3012071087
1243	0.3011623119
1244	0.3011348551
1245	0.3010928892
1246	0.3010667265
1247	0.3010225672
1248	0.3010014422
1249	0.3009705667
1250	0.3009519215
1251	0.3009162585
1252	0.3008636169
1253	0.3008122285
1254	0.3007717975
1255	0.30073996
1256	0.3007107778
1257	0.3006747708
1258	0.3006334437
1259	0.3005829272
1260	0.3005639821
1261	0.3005231736
1262	0.3004923112
1263	0.3004594223
1264	0.3004191518
1265	0.300395492
1266	0.3003570347
1267	0.3003052502
1268	0.3002915851
1269	0.3002577512
1270	0.3001919428
1271	0.3001524436
1272	0.3001113998
1273	0.3000796977
1274	0.3000494916
1275	0.3000172461
1276	0.300000251
1277	0.2999574746
1278	0.2999208849
1279	0.2998888681
1280	0.2998429487
1281	0.2998192125
1282	0.299786988
1283	0.2997696607
1284	0.2997401526
1285	0.2997034569
1286	0.299660176
1287	0.2996105415
1288	0.2995637352
1289	0.2995329894
1290	0.2994974031
1291	0.2994549695
1292	0.2994061611
1293	0.2993934974
1294	0.299344084
1295	0.2993241128
1296	0.2992900086
1297	0.2991965299
1298	0.2991557905
1299	0.2991126262
1300	0.2990590491
1301	0.299002513
1302	0.298996674
1303	0.2989839022
1304	0.2989553896
1305	0.2989060253
1306	0.2988781312
1307	0.2988338833
1308	0.298787238
1309	0.2986968883
1310	0.2986500398
1311	0.2986222044
1312	0.2986148292
1313	0.2985794569
1314	0.298574387
1315	0.2985284572
1316	0.2985027099
1317	0.2984572435
1318	0.2984104926
1319	0.2983721245
1320	0.298363191
1321	0.2983342493
1322	0.298294204
1323	0.2982553136
1324	0.2982417492
1325	0.2982153743
1326	0.2981809054
1327	0.2981431512
1328	0.2981087444
1329	0.2980696575
1330	0.2980193919
1331	0.2980151064
1332	0.2979829045
1333	0.2979647492
1334	0.2979203329
1335	0.2978879393
1336	0.2978393786
1337	0.2978101816
1338	0.2977633542
1339	0.2976753847
1340	0.2976191076
1341	0.2975628678
1342	0.2975264298
1343	0.2975084625
1344	0.2974796296
1345	0.2974390426
1346	0.297399287
1347	0.297369777
1348	0.2973451449
1349	0.2973323159
1350	0.2972839813
1351	0.2972514584
1352	0.2972220421
1353	0.2971990047
1354	0.2971557743
1355	0.2971357034
1356	0.2970738269
1357	0.297061856
1358	0.2970393875
1359	0.2970024768
1360	0.296987721
1361	0.2969323942
1362	0.2969004677
1363	0.2968526397
1364	0.2968039885
1365	0.2967630568
1366	0.2967233529
1367	0.2967012682
1368	0.2966949693
1369	0.2966618451
1370	0.2966147203
1371	0.2965266115
1372	0.2965171537
1373	0.2964679699
1374	0.2964210258
1375	0.296385679
1376	0.2963509531
1377	0.2963080614
1378	0.2962631542
1379	0.2962362623
1380	0.2962136166
1381	0.2961725111
1382	0.2961697474
1383	0.2961252434
1384	0.2961190601
1385	0.2961148558
1386	0.2960935202
1387	0.2960805899
1388	0.2960537429
1389	0.2960274532
1390	0.2959978562
1391	0.2959776587
1392	0.2959452565
1393	0.2958587645
1394	0.2958267593
1395	0.2957951959
1396	0.2957595296
1397	0.295733966
1398	0.2957161869
1399	0.2956858581
1400	0.2956688528
1401	0.2956318047
1402	0.2955656802
1403	0.2955235395
1404	0.2955014739
1405	0.2954668635
1406	0.2954208216
1407	0.2953791035
1408	0.2953291748
1409	0.295279707
1410	0.2952552357
1411	0.2952399188
1412	0.2952077782
1413	0.2951728318
1414	0.2951584986
1415	0.2951180866
1416	0.2950786348
1417	0.2950412169
1418	0.2949570682
1419	0.2949291517
1420	0.29489768
1421	0.2948585552
1422	0.29480897
1423	0.2947943003
1424	0.2947454229
1425	0.2947050754
1426	0.2946860152
1427	0.2946566772
1428	0.2946190323
1429	0.2946065823
1430	0.2945752148
1431	0.2945584002
1432	0.2945205094
1433	0.2945055551
1434	0.2944773488
1435	0.294445935
1436	0.2944181861
1437	0.2943858784
1438	0.2943487324
1439	0.2943403574
1440	0.2943233636
1441	0.2942850839
1442	0.2942737482
1443	0.2942304462
1444	0.2942018208
1445	0.2941962665
1446	0.2941545484
1447	0.2941042043
1448	0.2940690432
1449	0.2940419916
1450	0.2939942094
1451	0.2939638194
1452	0.2939123128
1453	0.2938800338
1454	0.2938458741
1455	0.2937970803
1456	0.293730031
1457	0.2937055779
1458	0.2936728199
1459	0.2936672884
1460	0.2936307842
1461	0.2936184098
1462	0.2935711025
1463	0.2935670363
1464	0.2935529042
1465	0.2935158363
1466	0.2935073985
1467	0.293466945
1468	0.2934165917
1469	0.2933784437
1470	0.2933233457
1471	0.2933082473
1472	0.2932608048
1473	0.2932526903
1474	0.2932232995
1475	0.2931857689
1476	0.2931489138
1477	0.293106252
1478	0.2930704009
1479	0.2930245156
1480	0.2930104989
1481	0.2929639156
1482	0.2929367375
1483	0.2929063457
1484	0.2928763897
1485	0.2928487812
1486	0.292824962
1487	0.2927980643
1488	0.2927399781
1489	0.2927007092
1490	0.2926832131
1491	0.2926694075
1492	0.2926395535
1493	0.2926012976
1494	0.2925959182
1495	0.2925357696
1496	0.2925076236
1497	0.2924761702
1498	0.2924563248
1499	0.2924269319
1500	0.2924137724
1501	0.2923620389
1502	0.2923334279
1503	0.2923107052
1504	0.2922920365
1505	0.2922552591
1506	0.2922231785
1507	0.2922097562
1508	0.2921538467
1509	0.292131585
1510	0.2920721904
1511	0.2920335751
1512	0.2919878041
